statement,verdict,sentiment
Rubio admitted would accepted stimulus money,mostly-true,0.3612
Says Sheldon Whitehouse said Senate floor Everybody Rhode Island disagrees Obamacare Aryan white supremacist,pants-fire,-0.2023
The Milwaukee Bucks actually younger Marquette team,false,0.0
Says 315000 mostly minority Texas student enrolled failing school,mostly-true,-0.5106
Lorain poorest urban school district state Ohio,false,-0.5423
Marco Rubio controlled fund 600000 raised 4000 went candidate try improve chance elected office,half-true,0.5994
Says US Rep Justin Amash vote Nancy Pelosi ever,false,0.0
We 2 trillion 3 trillion infrastructure deficit We’ve got work need get done We’ve got people want go work,mostly-true,-0.34
As unbelievable sound tax dollar funding federal government Zombie Apocalypse Plan I kid,false,0.2023
Studies shown absence federal reproductive health fund going see level abortion Georgia increase 44 percent,half-true,0.3182
A man stormed US Capitol horned fur cap Antifa thug,pants-fire,0.0
Says 3C Corridor train would taken  hour 15 minute longer carry passenger across Ohio would taken New York Central train 1935,true,0.0
Said President Barack Obama said going stop signature strike,mostly-false,-0.4019
Says Joe Biden said 14000 people died H1N1 Fact checking 574000,pants-fire,-0.5574
Joe Biden’s Dept Energy Blocked Texas Increasing Power Ahead Killer Storm,pants-fire,-0.6486
Obamacare insurance cooperative failure expected theyre like business start business America fifth year half business closed,half-true,-0.2023
Says Barack Obama broke decadesold policy negotiating terrorist,mostly-false,-0.8176
While fatcat bureaucrat Department Education getting paid average salary 102000 year teacher Georgia getting paid half,mostly-true,0.0
Providences port 200 mile closer Europe Eastern port,false,0.0
Pritzker Madigan want change constitution allow permanent job tax middle class family,false,0.296
Says Congressmen Paul Ryan Todd Akin cosponsored legislation limit federal funding abortion victim ‘forcible rape’,true,-0.2732
Bill OBriens Tea Party legislature tried repeal kindergarten compulsory education defund Planned Parenthood eliminate insurance coverage birth control,mostly-false,0.4019
Rather prioritize pas ethic reform measure restore trust state government Democrats sat hand nothing majority,false,0.8271
Photo migrant mother USMexico border running tear gas child staged hoax,pants-fire,-0.2732
When Mitt Romney governor Massachusetts  debt per person state country,half-true,-0.3612
We first party elect bald guy governor,false,0.4019
Says Steve Watkins bragged voter built company scratch lie,half-true,0.0
There’s large number school Texas don’t even offer sex education,half-true,0.0772
Health care reform establishes new board federal bureaucrat Health Benefits Advisory Committee dictate health plan individual must purchase,false,0.7003
In debate Dan McCready doubled support Pelosi’s liberal agenda … impeaching president,false,0.4019
Cuba far sanctioned North Korea,half-true,0.0
The WalkerKleefisch administration slashed 800 million public school,mostly-false,-0.2263
Says Mike Pence said allowing rape victim abortion lead woman trying get raped,pants-fire,-0.9081
Under predecessor cut funding education didnt give anything return make leading le money school district,half-true,-0.2732
Says Scott Walker say would ban stem cell research,false,-0.5574
Come February 2018 Americans see paycheck grow tune saving 1000 year,half-true,0.0
Last year South Carolina spent 21756 per prison inmate 11552 per student,mostly-true,-0.5106
Arizona Georgia proof Joe Biden elected president,pants-fire,0.0
Says Texas legal shoot someone who committing ‘public nuisance’ cover dark,false,-0.1531
Neil Armstrong’s space boot don’t match photo footprint moon suggesting moon landing hoax,false,-0.2732
8 vote cast Michigan’s Aug 4 primary 864 mailed ballot came dead voter NOTHING TO SEE HERE,pants-fire,-0.6486
A forensics examination Ware County Ga Dominion Voting Systems machine found vote switched Donald Trump Joe Biden,false,0.0
Breaking news — US Supreme Court canceled universal vaccination United States,false,0.7506
There reason allocate 60 percent bridge space satisfy two percent traveler,half-true,0.4588
We proudly exporter energy world,mostly-false,0.6908
Says Russ Feingold got paid 8000 lecture Stanford University,mostly-false,0.0
Three city among top five worst city US asthma,true,-0.5106
According national survey transit ridership among people age 16 34 increased 40 percent 2001 2009,half-true,0.2732
Says Donald Trump said government going pay everybody health care,false,0.4215
A photo show Donald Trump embracing Jeffrey Epstein back limousine,pants-fire,0.0
In 1958 16 state country prohibited  prohibited  AfricanAmerican Caucasian married,mostly-true,0.0
Says US Rep Rashida Tlaib photographed front picture Osama bin Laden ISIS flag,pants-fire,0.0
Says voted Medicare Part D prescription drug program unfunded,false,0.0
Says tax doubled Rick Perry office,pants-fire,0.0
Says nation locked there’s wide open border,false,0.0
Medicare 50 percent paid either premium payroll tax rest deficit spending  debt spending,half-true,-0.6369
Fentanyl killing Americans heroin opioid,half-true,-0.8225
The Inland Empire second fastest growing region job California,true,0.1779
30000 scientist come forward confirming manmade climate change hoax perpetuated elite order make money,pants-fire,-0.2732
Immigrants responsible 96 percent small biz growth since 2000,false,0.5994
The medical marijuana ballot initiative doesn’t require physician writing prescription condition like back need scratched,half-true,0.3612
A congressional laundry closed due partial government shutdown,true,0.0
Over past eight year black youth unemployment,mostly-false,-0.4404
No one visiting Disney get protest,false,-0.4939
NASA scientist fudged number make 1998 hottest year overstate extent global warming,pants-fire,0.2263
Derek Chauvin’s trial conviction murder George Floyd faked part false flag,pants-fire,-0.6908
Joe Biden admits governing like dictator,false,0.5719
An amendment House health reform bill put new restriction woman access abortion coverage private health insurance market even would pay premium money,false,-0.3612
Says Peyton Manning struggle cold weather game,mostly-true,-0.3182
Within year immigration share national population set break historical record,mostly-true,0.296
Photos show person shot three people protest police shooting Jacob Blake police officer,false,-0.25
Breaking Mike Huckabee fired,pants-fire,-0.5574
There 34 percent increase violent crime state California … And that’s within last year,false,-0.7269
The House impeachment rule resolution provide president due process protection afforded President Clinton President Nixon,mostly-false,0.0
At beginning World War II relatively small army smaller Portugal’s,true,-0.5994
Says often appeared The O’Reilly Factor and often praised by Bill OReilly,half-true,0.4939
Hillary Clinton want wave white flag surrender set date withdrawal,half-true,0.1027
Roe end woman dying abortion,half-true,0.0
Says Dan Patrick called immigration Texas invasion said immigrant coming Texas bring ‘thirdworld diseases’,true,0.0
One extra year schooling girl reduces infant mortality rate among child 10 percent,half-true,0.0
We record number people living poverty,half-true,-0.4588
The boilermakers union endorsed I sat went great detail leadership exactly I would,false,0.7269
In 80 Democrats promised spending cut delivered tax hike,false,0.1027
Almost nine every 10 penny would spent turning 200mile stretch Interstate 70 toll road would folk outside Missouri,mostly-false,0.0
Hillary Clinton said gun confiscation would worth considering,mostly-false,-0.128
Prior Obamacare Wisconsin 95 percent Wisconsinites covered insurance After Obamacare 95 percent Wisconsinites covered insurance It hasn’t impact,false,0.0
Sheldon Whitehouses failure leadership adding almost 8 trillion debt first full term shameful,half-true,-0.8281
I’ve involved prosecuting terrorist member ISIS,false,-0.6908
Tells President Barack Obama also asked former President George W Bush felt Americans hating,true,-0.5106
Says Ovide Lamontagne want eliminate kindergarten,mostly-false,0.0772
Oregon spending 10 million advertising Obamacare ad don’t even mention program enroll don’t mention word ‘insurance’,mostly-false,0.0
Because there local option allow community ban limit restrict location pot shop Amendment 2 pass expect seedy element pot industry move right next door neighborhood church business even child school,mostly-false,-0.6486
As percentage gross domestic product reducing nondefense discretionary spending lowest level since 60 lower Reagan lower Clinton lower Bush Bushes,mostly-false,-0.8834
Says compared direct sale manufacturer consumer save avg 500 per car sold franchised dealer model,false,0.4939
For year able get tax cut  many many year since Reagan,pants-fire,-0.2732
Six people Florida die result expanding Medicaid every day,half-true,-0.5994
In 2017 Ive done 17 town hall,half-true,0.0
Fidel Castro made preference known campaign unkind thing say,true,-0.3818
New job number Wisconsin fallen dead last Midwest job growth,false,-0.5994
Says SherwinWilliams making lead paint poisoning people around world,half-true,-0.5859
Virginia’s current unemployment rate lowest Virginia history,false,-0.6705
I sponsored new Buy American law,false,0.0
Nearly 7 million Floridians preexisting condition — Rick Scott Florida Republicans want take away health care coverage ending Affordable Care Act,half-true,0.7717
Most money made NFL go player,mostly-false,0.0
Says 90 percent Americans 74 percent National Rifle Association member support background check gun purchaser,true,0.0772
A bill would halt EPA regulating greenhouse gas would help stop rising gas price,false,0.128
Over 22000 unique Internet Protocol address  Wisconsin alone  downloaded child pornography,mostly-true,-0.25
For first time US history oneyearold appears court defendant,false,0.0
2008 Unions Spent 400 Million Elect Obama,false,0.0
Today America 40 50 percent AfricanAmerican baby virtually 1in2 killed born,mostly-false,-0.6705
Under Obamas tax plan 95 percent get tax cut,half-true,-0.2732
The COVID19 vaccine make people magnetized They put key forehead stick They put spoon fork stick,false,0.0
Says state largest reduction crime also lowered prison population,true,-0.8074
Says Elizabeth Warren paid 400000 teach one class,half-true,0.0
Says Mitt Romney called Arizona law model nation,false,0.0
Say Michelle Obama mandate weighing child day care,false,0.4939
The oil industry 9000 permit drill They could drilling right yesterday last week last year,mostly-true,0.0
When adjusted inflation Texas perstudent spending remained relatively flat past 16 year Despite trend Texas school 2017 receive 381 le per student 2003,half-true,0.0
Kohls confirmed selling BLM merchandise selling back blue time,false,0.0
Mailin voting requires signature verification,false,0.0
Says Joe Biden owns four 3 million 75 million home 200000 salary,mostly-false,0.0
Bill Gates told u coronavirus 2015,mostly-true,0.0
Says 80 journalist killed Mexico last decade,half-true,-0.6705
The number people died US 2020 par year prior COVID19,false,-0.5106
Says Charlie Crist Missouri Rep Todd Akin hold abortion view No exception except life mother,mostly-false,-0.296
Understand unemployment insurance It’s welfare lot Republican colleague like suggest You pay you’re working You get help you’re,mostly-true,0.2263
We enacted biggest tax cut reform American history,false,-0.2732
Under Affordable Care Act people gaming system paying nine month insurance get 12  three free,mostly-false,0.7579
Obama Announces Plans For A Third Term Presidential Run,pants-fire,0.0
Youve 2 million woman drop workforce pandemic,mostly-true,-0.2732
Says Chuck Hagel opposed sanction Iran,half-true,0.0
Says lawyer appointed Eric Holder investigate government leak helped donated Obamas campaign vetting vice presidential prospect,true,-0.0516
The singlelargest expense  over half American household child care,mostly-false,0.4939
The State Election Board issued nearly 275000 fine violator absentee ballot law,true,-0.5719
Says Roy Blunt secretly insert language benefit tobacco giant Philip Morris national security bill Blunts girlfriend son lobbyist cigarette company day earlier 26 Philip Morris executive wrote check Blunt totaling 23000,mostly-true,0.6597
Under Espionage Act Edward Snowden would allowed come court say ‘I justified disclosing information’ There whistleblower exception Espionage Act,mostly-true,0.4019
Trump gave 12 billion bailout farmer hurt failed tariff This cost every household US 95 … Trump borrowing money China since tax cut blew trillion dollar hole deficit,mostly-false,-0.8979
Says Many people I’ve talked angry City Hall inaction may spend needle 500 million cover treat pure drinking water,false,-0.3818
Recently Rick Scott closed 30 women’s health care center across state,pants-fire,0.4939
Says 1944 debt twice much,false,-0.3612
Current immigration apprehension number worse crisis BidenObamaPelosi acknowledged 2014,mostly-true,-0.875
Says John Cox parroted parroted Trump — almost verbatim — children’s separation issue border,mostly-false,0.0
You see Nazi platform early 1930s  look compared Democratic Party platform today youre saying Man thing awfully similar,pants-fire,0.4019
Says state share Texas public education spending increased 82 percent past decade reaching 20 billion 2009,half-true,0.6249
Says Congress set aside 50 billion Secure Fence Act 2006,false,0.34
The poverty rate amongst woman worst it’s 17 year extreme poverty rate worst it’s ever,true,-0.9413
More child die agricultural job industry,true,-0.6344
Says George Soros Bill Gates funding bioweapon lab Sierra Leone caused Ebola outbreak,pants-fire,0.0
The Housepassed Build Back Better bill government takeover child care,false,0.7269
We offer tremendous amount low calorie calorie option like water unsweetened product low calorie diet item All unfortunately taxed tax,pants-fire,-0.4767
Said Rep Alexandria OcasioCortez ally blocked resolution condemning antiSemitism — I passed unanimously Senate,mostly-false,-0.2732
Hillary Clinton willing worker wage garnisheed refuse buy health insurance,half-true,-0.296
Now I also support Bush tax cut Sen McCain voted originally He belief made permanent Im glad agrees made permanent,true,0.6597
Says local Texas chamber commerce granted exemption paying property tax headquarter property,true,0.25
Despite rhetoric Democrat politician people employed year point history Wisconsin,mostly-true,0.0
CDC revoke emergency use authorization PCR COVID test test dont differentiate COVID flu virus Translation Theyve adding flu case Covid case using test,false,0.1945
Some billionaire tax rate low 1 percent,mostly-false,-0.2732
Says President Barack Obama’s health care law expected destroy 23 million job,mostly-false,-0.0772
According website Black Lives Matter Inc NOT charity It fullfledged corporation NOT location,false,-0.3031
Barack Obama put permanent stop military aid Ukraine  never allowed go,mostly-false,-0.296
Rhode Island Treasurer Gina Raimondo raised mortality rate 65 87 used 1994 annuity chart create pension crisis,mostly-false,-0.3612
Intensifying Hurricane Willa headed directly toward 10000 migrant caravan path,false,0.0
I’m candidate governor who’s rolled policy far,false,0.0
The hole earth that’s going dug proposed Gogebic mine bigger entire district,true,0.0
Im politician,half-true,0.0
A lot idea term health insurance exchange able pool improve purchasing power individual insurance market originated Heritage Foundation,mostly-true,0.4404
Unlike Congress get keep 11000 year taxpayer subsidy Obamacare,half-true,0.0
Says photo show boneyard electric car abandoned France cars’ battery expensive replace,false,-0.4588
The Census predicting 6 undercount targeted nonwhites country — Hispanics African Americans community color citizenship question asked,half-true,0.0
Says Ken Paxton shut world’s largest human trafficking marketplace,mostly-false,0.0
Youth usage marijuana actually gone state fully legalized,half-true,0.0
Says 2009 Jon Huntsman said Recovery Act wasnt large enough governor asked 144 billion federal stimulus fund Now he saying never supported,half-true,-0.2411
Our Navy shrunk 500 ship 1991 275 2016,mostly-true,0.0
Says Gary Peters support ‘Medicare All’ siding radical liberal,false,0.4019
Says Paul Soglin took Madison backward  business left murder gone,mostly-false,-0.6908
The housing authority state actually given money NYCHA,false,0.0772
Barnes opposed creation HOPE Scholarship campaigned Zell Miller issue,mostly-false,0.694
Hunter Biden arrested,pants-fire,-0.4767
Germany crimeriddled right migration Europe,mostly-false,0.0
Quotes Michelle Obama saying White folk what’s wrong America,pants-fire,-0.4767
Says Romney supported law could made common form birth control illegal,false,-0.3182
Says budgetrepair bill collective bargaining fully intact,pants-fire,0.2716
In Malaysia … many worker indentured servant passport taken away come country working slavelike condition,true,0.0
Air traveler can’t get plane United States without someone background check,half-true,0.4215
Photo show Klansmen burning cross Democratic National Convention 1924,false,0.0
And delivered tax relief Republicans combined,mostly-true,0.4767
California seen 56 percent decline gun murder rate since 1990s,mostly-true,-0.7964
Says Georgia send state money per child state charter school budget cut applied charter school,mostly-true,-0.2732
Says Texas US Rep John Culberson caught using campaign cash collectible including Civil War memorabilia fossil,mostly-true,-0.5994
Since 2009 Georgias public school lost nearly 9000 classroom teacher number student gone,true,-0.25
President Barack Obama said 20 time legal authority act immigration,mostly-true,0.2023
If staffing ratio officer resident Seattle wed 300 officer department,true,0.0
Facebook video purport to show man flying hoverboard 103 mile per hour,mostly-true,0.0
Says Leah Vukmir support allowing people carry concealed weapon day care center church health care clinic playground,half-true,0.7845
Democratic tax hike led 70 billion wealth leave New Jersey 2004 2008 mainly relocate Florida North Carolina Virginia Pennsylvania,mostly-false,0.4588
This president spends 30 time much money global warming research weather forecasting warning,mostly-false,-0.2023
Romney refused pardon decorated soldier returning Iraq charged crime involving BB gun 13,true,-0.765
Weve seen antiwomens choice bill introduced first half session weve seen last three General Assemblies,true,0.0
Recoverygov listed congressional district exist,mostly-true,0.0
If black America country it’d 15th wealthiest nation world,false,0.4939
Says Jeb Bush released 10 percent email,false,0.0
The mass shooting Highland Park Illinois false flag,pants-fire,0.0
House Republicans ramming legislation  classify pizza vegetable purpose school lunch,half-true,0.0
The US energy policy borrow money China buy oil country dont like u,half-true,-0.0026
We slow testing quick travel ban And thats much critical saving life,false,-0.7096
Governor Deal increased education spending every year he’s office,mostly-true,0.2732
Graduation thirdgrade reading score state since I took office,mostly-true,0.0
You people hate Trump put child protective force found 300 missing kid le 30 day,false,-0.7096
Saudi Arabia Muslim country 47 Muslimmajority country woman cannot get license drive,true,0.0
I financial interest Saudi Arabia,half-true,0.4588
Says Cal Cunningham got 40000 tax incentive update butler’s pantry,half-true,0.3612
Says Tim Kaine actually tried raise tax 4 billion,mostly-true,0.0
Half personal bankruptcy America caused medical bill,mostly-true,0.0
According recent report group death panel organized Obamacare ordered first execution,pants-fire,-0.5994
In Japan permanent residency given Muslims propagation Islam banned one cannot import Koran published Arabic language Muslims cannot even rent house,pants-fire,-0.4588
Says President Donald Trump never downplayed virus,pants-fire,0.0
Says change law carried stopped 100 million tax increase Dallas school district,true,0.1027
McCain economic adviser Phil Gramm architect deregulation Washington helped cause mess Wall Street,half-true,-0.3612
The stimulus delivered 43 billion tax relief American working family business,half-true,0.4767
The federal government offer money program walking away another health care program,half-true,0.4939
Soviet Chinese communist grabbed control US entertainment movie television music academia K12 education news medium,pants-fire,0.4215
90 percent pain medication prescribed United States,mostly-true,-0.128
Says giving Motrin Robitussin together cause heart attack child,false,-0.1779
Ken Mercer want Sean Hannity James Dobson included social study text,mostly-false,0.0772
Says close 90 percent population growth Texas last decade nonAnglo,true,0.3818
Rhode Island give undocumented pregnant woman health insurance plus cash card 400 month 250 month 275 month spend food,mostly-false,0.0
Since 2000 nearly 12 million Americans slipped middle class poverty,half-true,-0.5106
No fracking waste dumped New York State,false,-0.7717
Ninety percent Texans say want nursing home close It poll higher anything else,mostly-true,0.0772
Homicides last year increased 17 percent America’s 50 largest city That’s largest increase 25 year,half-true,0.5267
Longstanding whistleblower rule changed submittal fake whistleblower report,false,-0.4767
Typical minimum wage earner America teenager living parent middle class family,mostly-false,0.0
The President want US sign UN’s International Criminal Court,false,-0.4767
It appears Jacksonville shooter part Trump Resistance,false,0.0
Map show state children… back living maskfree normal life,mostly-false,0.0
Says House Intelligence Chair Adam Schiff made conversation He lied If didnt hall Congress hed thrown jail He hall Congress he given immunity,false,0.128
Says Rep Joe Barton RTexas said Wind finite resource harnessing would slow wind would cause temperature go,mostly-false,0.0
Marco Rubio spent 400K tax dollar remodeling office building membersonly lounge,true,0.0
For first time decade import accounted le half oil consumed,half-true,0.0
About 95 percent America’s production ethylene produced Gulf Coast Texas Louisiana,true,0.0
Says science show physiological effect wearing mask include hypoxemia hypercapnia shortness breath toxicity increased muscle tension,false,-0.0516
What concern two sentence written minority business,half-true,0.0772
In 2011 Debbie Wasserman Schultz missed 62 congressional vote — one worst record member Congress,half-true,-0.743
Says Patrick Murphy one three Democrats House today voted create Benghazi committee,mostly-true,0.2732
The latest round tariff mean total tax increase Americans enacted tariff exceeds tax increase Affordable Care Act,half-true,0.7783
Says Democratic Mayors Wisconsins largest city closed voting location April cause chaos,false,-0.5719
Rob Cornilles Tea Party candidate,mostly-false,-0.2263
The insurance company making choice cancel change policy president,mostly-false,-0.25
In three week half million Floridians going lose coverage Obamacare,half-true,-0.4019
Says 70000 child lost Head Start slot sequester,mostly-false,-0.3182
Nurse pass live TV taking vaccine,mostly-false,0.0
Foreign Chinese prostitution money allegedly behind group funding Congressman Jim Renacci’s Republican majority,pants-fire,0.0
Grateful insurance company executive lobbyist Bermuda gave McCain 50000,true,0.4588
Banks paid Hillary Clinton 1 million contributing million elect,half-true,0.0
In state still legal deny woman coverage shes victim domestic violence,true,-0.7964
The United States imprisons nation world,half-true,0.4215
Hoadley called woman ‘breeders’ wanted learn crystal meth wrote sexual partner victim Hoadley even wrote four yearold wearing thong,mostly-false,-0.2732
Four kid took coronavirus vaccine died immediately,false,-0.5574
Says state Medicaid waiver proposal languished file cabinet Centers Medicare Medicaid Services two year,pants-fire,0.0
Queen Elizabeth husband Prince Philip found guilty disappearance 10 native child Catholicrun Kamloops residential school,pants-fire,-0.4215
Says going sell house use proceeds stabilize rate,false,0.0
BREAKING 60 people found dead Ohio,false,-0.6486
Says indication grossly improper conduct election official right district,false,-0.2263
Obamacare isnt helping anyone,pants-fire,-0.2235
Says Joe Biden’s presidential campaign donated 20 million bail protester,false,0.0
Children almost immune disease,false,0.228
Says John F Kennedy said If Supreme Court Justice died one day election would Constitutional indefinitely postpone election postpone confirmation single day,false,0.1531
We roughly 85000 95000 open job Wisconsin,half-true,0.0
The Cathedral Christ King one Archdiocese Atlanta’s largest fastestgrowing parish,mostly-true,0.0
Children crossing border President Barack Obama said come you’re going able stay we’re going enforce law,mostly-false,0.0
Conservative group spent 5 million Tammy Baldwin  five time Democratic US Senate incumbent election 2018 combined,mostly-true,0.0
The DEA raided United States senator — Dems panic,pants-fire,-0.128
Says US House candidate Carlos Curbelo supported ending Medicare guarantee,false,0.5106
Saudi Arabia thirdlargest military budget entire world,true,0.0
In primary election rightwing group spent 100000000 support Supreme Court Justice Rebecca Bradley,false,0.8658
Says Democrats controlled Congress White House federal spending share Gross Domestic Product leapt 182 percent 2001 252 percent 2009  largest increase eightyear period since World War II,mostly-false,-0.8126
Says business give free baby formula coronavirus outbreak,pants-fire,0.5106
First Obama opposed surge Then confidently predicted would fail Then tried prevent funding troop carried surge,half-true,-0.0772
Says James Comey Has Been Having An Affair With Debbie Wasserman Schultz,pants-fire,0.0
Says defense secretary texted active military personnel saying needed get vaccinated following morning court martialed,pants-fire,0.4939
Says Joel Osteen Ministries charge people prayer via prayer request account,pants-fire,0.0
Fortysix cent every dollar Ohio could get Medicaid expansion going come China country doesn’t like u much,false,0.3612
An investigation racist photo confirmed I said along I’m picture,false,-0.6124
Gas reach 4 gallon capandtrade plan,mostly-false,0.0258
Joe Manchin ‘D rating NRA,mostly-true,0.0
One thousand people day moving Texas mean 15 million people next 25 year,half-true,0.0
The congressional district MiamiDade Broward county staggering dropout rate almost 61 percent,false,0.0
We can’t afford pay 100 percent government employee benefit,half-true,0.3818
Says roughly twothirds state corporation didn’t pay income tax Virginia,mostly-true,-0.1027
Says Brooke Baldwin said Don’t hire veteran They’re damaged trusted authority,false,0.128
Recent census data show average American family spends 13000 year health care coverage,false,0.4939
President Barack Obama’s policy resulted gas price reduced 307 per gallon sworn 2009 230 today,false,0.0
Peachtree Pine one leading site tuberculosis nation,mostly-true,0.0
On personal tax side middleincome people getting cut rich people getting little cut certain case increase Republican tax bill,half-true,0.5456
Says 1915 referendum women’s right vote went New Jersey And took Legislature pas,true,0.0
Mayor Giuliani made New York City whats known sanctuary city illegal alien allowed come And instructed leader city enforce law enforce immigration law,half-true,-0.5574
Every dollar invested highquality early education program save 7 later boosting graduation rate reducing teen pregnancy even reducing crime,half-true,0.2732
Passage Clinton budget bill 1993 led enormous flowering economy America,half-true,0.0
Homosexual behavior cut life by 20 year,false,-0.2732
San Juan city council vote unanimously impeach Trumphating mayor,pants-fire,0.0
Were experiencing net outflow illegal undocumented worker America back Mexico,true,-0.5574
One interesting thing Recovery Act project came budget faster expected there lot work,half-true,0.4019
Polls show Americans overwhelmingly opposed Obamacare especially individual mandate,mostly-true,-0.128
Remember shooting Las Vegas President Donald Trump said ‘Yeah yeah we’re going ban bump stocks’ Did ban bump stock No,pants-fire,-0.802
Common Core federal government fingerprint thing,mostly-true,0.0
Says first two year Wisconsin seen best twoyear job growth decade,false,0.7783
Says Joni Ernst support lawsuit thats headed Supreme Court repeal Affordable Care Act,half-true,0.8225
I think actually ahead on legalizing marijuana recreational use New York state,false,0.0
I joined Gang 14 seven Republicans seven Democrats wouldnt blow United States Senate Sen Obama opportunity join group He chose,true,0.3956
Right Texas doesn’t income tax Oklahoma’s lowering income tax rate guess severance tax Sky high,true,-0.25
This president offered fewer executive action almost president preceding presidency recent history,half-true,0.0
The Canadians — dropped tax rate 15 percent The average tax rate business industrialized world 25 percent,mostly-true,0.0
Tampa strip club capital world,false,0.0
California’s marijuana legalization initiative Prop 64 allows marijuana smoking ad prime time program million child teenage viewer,mostly-false,0.0
100 Sailors sea All vaxxed All COVID seven week following deployment,mostly-true,0.0
If made change whatsoever state employee pension plan still enough money go forward approximately next 16 year,false,0.0
In Nevada want thing don’t verification signature ballot,false,0.0772
Says Mayor Muriel Bowser ordered hotel restaurant grocery store gas station convenience store close Jan 4 5 6 discourage Trump supporter gathering DC,false,-0.1779
Paul Ryan would outlaw vitro fertilization,half-true,0.0
Says Mitt Romney put Planned Parenthood state medical board failed put prolife group board,half-true,-0.5106
Onethird Floridians gun Onethird,mostly-true,-0.34
Republicans advancing federal judge wont even say Brown v Board Education properly decided,mostly-true,0.0
Virginia House Republicans AfricanAmericans key committee Democrats control,true,0.0
Suggests January traffic accident involving lab monkey responsible spreading monkeypox human,false,-0.2023
A CNN headline read Members Crip gang volunteer fight wildfire sky turn red,false,-0.3818
All Citizens Who Want Receive Gvt Benefits Must Agree Be Microchipped Near Future,pants-fire,0.6597
Lady Gaga announced would cover face Trump get fired office,pants-fire,-0.5574
While Illinois Senate Barack Obama passed tax cut hardworking family,mostly-true,-0.2732
The American economy continuing longest monthly streak job growth history 39 million job added since President Trump elected,true,0.3818
Company may close government essentially say dont hire lifeguard watch worker cant stay open,half-true,0.0
Ohio created 45000 new manufacturing job since 2010 And thats due large part fact auto rescue helped Ohio,half-true,0.6486
We seeing kid healthier,half-true,0.0
It used policy Republican Party get rid Department Education We finally get charge chance something double size Department Education,true,0.5719
Virginians pay 11thhighest power bill nation,half-true,-0.1027
The cost cancer affiliated issue 20 billion year state,true,-0.6597
In 1988 response Iran’s attack USS Samuel Roberts President Ronald Reagan destroyed half Iran’s Navy,true,-0.743
Prop 56 cheat school least 600 million,mostly-false,-0.4588
According Congressional Budget Office many 20 million Americans could lose employerbased insurance thanks Obamacare,half-true,0.0516
If Trump try lie TV ad network refuse air But Facebook cash Trump’s check,mostly-false,-0.1531
We retiree collecting 17000 paycheck month    tax free,true,0.5106
About 2 percent Americans get paid minimum wage,mostly-true,0.0
Says Obama promised unemployment would never go 8 percent,mostly-false,-0.1027
Says Nancy Pelosi’s son served Burisma board Hunter Biden,false,0.0
The government going tell Americans need replace functioning stove home governmentcertified stove use taxpayer dollar,half-true,0.0
With exception slavery Chinese Exclusion Act law never barred person becoming citizen,mostly-true,-0.7906
Since famous day February governor campaigned Barack Obama behalf stimulus program 211000 Floridians lost job,true,-0.3182
Weve got 72 percent unemployment Ohio include folk stopped looking work actually 10 percent,half-true,-0.5859
I disagreed strongly Bush administration issue global warming,true,0.1027
Eliminating state tax health saving account make easier small business owner provide health insurance employee,mostly-false,0.4215
Video show Afghan riding plane engine,false,0.0
Close half voter America tax pay payroll tax,half-true,-0.1027
The Simpsons predicted Capitol riot,pants-fire,-0.5574
Back door gun control full effect United States due Obama’s Environmental Protection Agency,pants-fire,0.1027
Says Democratic state Sen Jim Holperin voted property tax freeze 2009 voted 15 billion property tax hike,mostly-false,0.0516
45 nation already moved enforce travel restriction China president moved,half-true,-0.2732
Video show Russian President Vladimir Putin meeting South Korea’s president,false,0.0
Schools consistently implementing COVID19 mitigation strategy remain among safest place student,mostly-true,0.4019
Says Wisconsin Gov Tony Evers want force resident fund Planned Parenthood abortion business,mostly-false,0.0772
The Florida casino proposed Malaysian gambling conglomerate Genting would nearly double size largest casino world,mostly-true,0.0
From 20102014 median household income Wisconsin actually gone 74 percent,mostly-false,0.0
Says 99 COVID19 case totally harmless,false,0.3167
Says Debbie Wasserman Schultz voted huge subsidy sugar industry  well delay cleanup,mostly-true,0.2732
Two third people Wisconsin strongly disagree idea permanently taking away people’s right collective bargaining,false,-0.128
Says Bill Hillary Clinton attended Donald Trumps last wedding,true,0.0
The costsaving measure put place ColumbiaHCA drove national health care inflation 18 8 seven year,pants-fire,0.4939
Says Paul Ryan support banning abortion even case rape incest,half-true,-0.4588
Says he secured highest possible bond rating city Tampa,half-true,0.4019
As legislator Marco Rubio flipped key vote making quick 200000 selling house mother bill lobbyist,mostly-false,0.0
Says 2 mom 5 kid killed car crash nearby county,false,-0.802
Ed Gillespie’s firm even lobbied five foreign government including dictator awaiting trial war crime,half-true,-0.8126
If went back obesity rate existed 1980 would save Medicare system trillion dollar,false,0.4939
The governor power veto referendum samesex marriage would constitutional amendment,mostly-true,0.0
Americans vaccinated 2022 put camp,pants-fire,0.0
The video doesnt show broader picture firing going American troop,mostly-true,-0.34
Earlier year Dan Patrick Republican leadership snatched million dollar benefit retired teacher,half-true,0.4588
Bryce Reeves chaired group bankrolled New York billionaire fired hundred Virginia worker sent job China,false,-0.5574
Gates Foundation stand make nearly £315 billion coronavirus vaccine UK,false,0.0
Says 132000 ballot Fulton County Ga identified likely ineligible President Trump might win Georgia result,false,0.5859
Wisconsin’s Government Accountability Board wanted consider Mickey Mouse Adolf Hitler valid signature recall petition,false,0.0
